7787A6EE155CC114_08C8D0F2D0856818_6038_UN,N(C1CC2=C(OC1)C=CC3=C2C=CC=C3)C(=O)C(C4CCC4)C5CCC5
8A6C7B29860F86B9_101ECE6ABF06DE74_6031_UN,O(C(=O)C1(CC(=O)C1)C2=CC=CC=C2)CC(C)(C)NC3CC[S](=O)(=O)C3
8BD4DDA37BBED0B7_79D804A36C1FEF1A_2201_UN,C13=NC6=C5C(=C1C2(CCC2)OC4=C3C=CC=C4)CCC5=CC7=C6CCC7
A4EE9D44FB6339A6_EAC40BFE54E64424_6041_UN,OB(O)C1=CN=C(C=C1)NC(C2C(C2)C3=CC=NC=C3)C4=CC=CC=C4
BFF358A10085EE91_1477B4DA4EECC321_6041_DP,N5CCC1=C(C(=NC=N1)NC(C2CC2)C3=CC4=C(C=C3)OCCO4)CC5
DDD95A9EAF1A7CA8_DD2A3AF00DB06EE4_6031_UN,CC(=O)C1=C(C=C(C=C1)SCC(=O)OC[C@H]2NCC[C@@H](C(C)(C)C)C2)F
E5F3ABD8EBBE71A7_A91702BB0E444A00_6041_UN,OB(O)C1=CN=C(C=C1)NC3=C2N=CC=CC2=C(C=C3)C4=CN=CC=C4
03B46E9CF0B1C51A_CA95F7729E206E9D_6038_UN,CCOC(=O)C1(CCOCC1)C(C)NC(C(CCCCCCCC)C)=O
03C8AC59B5FBA34F_500F9353B0CC2216_6038_UN,CCOCC(NC(=O)[C@@H]1CC[C@@H](O1)C(=O)N2CCOCC2)C(=O)OCC
0B5E70A1D10E6FC3_C3E518D42AEC4FC3_6039_UN,CC1C(=O)CC2CCCC1(OCC(OCCCCCCCCCC)=O)C2
17DB591518E88413_C4589796D57D16A0_6038_UN,CCCCCC(NC(=O)CC1CCN(CC1)C(=O)OCC=C)C(=O)OC
1D0A1E8D61D6246C_488AF06492966C38_6031_UN,CC(C)NC(=O)N1CCC(CC1)C(=O)OCCCCCCOC(=O)C=C
2872E110F99ECBB3_BF086A3862C836B6_6038_UN,CCOC(=O)[C@@H](NC(C1(CCOC)CCN(CC1)C(=O)C)=O)[C@H](C)CC
292B677967AC6A51_7470E2DB96A28BD6_6038_UN,COCCC(C)OC(CCCCCCCC=CCC=CCCCCC)=O
341E12913418DD27_AA2DFAD7465B127C_1031_UN,[N]3(C1=NN=C([NH]1)C2=C(C=C(C=C2)Cl)Cl)C(=C(C(=C3C)C(OCC)=O)C)C
38A3A9BF93F2313A_6F27386A20F6B40E_6038_UN,CCOCC(OC(=O)C1CCN(CC1)C(=O)N2CCOCC2)COCC
40AC37408DF53756_5EF5308B710CD120_6031_UN,CCOC(=O)[C@H]1CCC[C@H](C1)C(=O)OCCOCCOCCOCCCl
4ECCD8694BCBE852_8D8E72F9E2F6103E_6038_UN,CCOC(=O)C(NC(CCCOCCOCCOC)=O)C1CCCCC1
6608F16EB65211EF_64271DFD1AD73206_6038_UN,CCOC(CCCNC(=O)C1CCN(CC1)C(=O)N2CCCC2)OCC
6CE37E0B76E1876B_98B6B7B3793D6AE2_6031_DP,N1CCC2(CC1)OC3(C)CC2(C3)C(=O)OCCCCCCOC(=O)C=C
6EC695344B111737_D7048EBCC498AA3E_6038_UN,CCOC(=O)CCCCCCCCCCCNC(=O)CC1COCCO1
6EDA86A04020287F_21C142FAFFB5104F_6038_UN,CCOC(=O)CCCCCCCOC(=O)CC1CCC2(CC1)OCCO2
75503279B432110D_B40924E4484CB3B7_6038_UN,CCOC(=O)[C@@H](NC(C1(CCOC)CCN(CC1)C(=O)C)=O)[C@@H](C)CC
7AB5A4688A4C4F06_4553476DDF2606C6_6038_UN,CCOC(=O)C(NC(=O)C1CCCN(C1)C(=O)N2CCCC2)CCOC
8A5D1F15D98F4F03_AFA687691C17D79E_2875_UN,COC(=O)C(=CC1=C(C=C(C=C1)C)C)[N]2N=NC(=C2)CCC[S](Cl)(=O)=O
B3E5BC1836EC411D_0AF6734D0AE20336_6038_UN,CCOC(=O)CCCCCCCOC(=O)CC2SC1(CCCC1)OC2=O
BDCD75C24A305A3C_8863CB5BE15E4AAA_6038_UN,CCCOC(=O)[C@@H](NC(C1(CCOC)CCN(CC1)C(=O)C)=O)C(C)C
C915BC899895FFCF_9580B0C520DC1E4A_6038_UN,CCCCCC(OC(=O)[C@@H]1[C@H]3CC[C@]2(COC(=O)[C@H]12)O3)CC(=O)OCC
CEF66D6DCC582AA1_2FCF15B3EA0F46CC_6038_UN,CCOC(=O)C1CN(CCC1)C(=O)CNC(C(OCCCCCC)C)=O
CF5A77D38E3A2533_E46E725AC614A6C0_6038_UN,CCOC(=O)C1(CCOCC1)C(C)NC(=O)CCCCN2CCOCC2
D1CBE09321AD759A_62688F4A1E280AB8_6038_UN,CCOC(=O)CCCCCCCOC(=O)[C@@H]1[C@H]3CC[C@]2(COC(=O)[C@H]12)O3
D6C5997B45CEF79E_CAB01A75B20E7FFA_6038_UN,CCO[Si](CCCNC(=O)C1CCN(CC1)C(=O)C=C)(OCC)OCC
D7CBAD07813CA0ED_BE82DDD96D43976A_6038_UN,N(C1=CC(=CC=C1)CN2CCCC2)C(C)=O
DDC86C4B808292BC_142FE09A8602893D_6038_UN,CCOC(=O)C1(CCOCC1)C(C)NC(CCCCCCCCCC)=O
E17E4D1FB35D84B0_87FF3114EA145763_6038_UN,CCOC(=O)C(NC(=O)C1(CCOCC1)C2CCOCC2)CCCOC
FF98D253CB61E415_3A664160C31B6434_6038_UN,CCOC(=O)C(NC(C(CCCCCC)CC)=O)C1(CCCC1)OCC
02B5BBFF1082C455_13F7F13556E539F0_6038_UN,N(C1CCOC12CCCCC2)C(C3=C([S](C)(=O)=O)C=C(S3)[S](=O)(=O)Cl)=O
15B39C540E7729EA_720C91BAFFC5ABD5_7019_DP,CC(C)CCN(CCC(C)C)C(=O)C=CC1CCC2(CN1)CCOCC2
184B6FECD164A13D_A45BD266775BDC48_6038_UN,CC(C)C(CNC(=O)C1CCN(CC1)C(=O)C2CC2)N(CC=C)CC=C
1C7A98CDE8ACD0A1_1AF3FE1F3B88DCD5_6038_UN,CC(C)C(CNC(=O)C2=C1COCCC1=NNC2=O)N(CC=C)CC=C
1FCA89392C5BC14D_D4E0BF3FB8320A3F_6038_UN,CCN(CC)C(C)COC(C1C(CN(C(C)C)CC1)C2=C[N](N=C2)C)=O
2BC77C139937449B_9774A8ECF36B6E9F_6031_UN,CCCC(C(=O)OCCN(CC)C1CCC1)C(=O)OC
44E68FAB9717F069_F95BE0A6677F9200_6038_UN,CC3CCC1=C(SC(=N1)CNC(C2=C(C=CC(=C2)B(O)O)F)=O)C3
4E8D2C19143BB621_99FC64962ACEDB40_6038_UN,CCCN(CCNC(C(C)N1CC(OCC1)C2=NC(=N[NH]2)C)=O)C(C)C
567BFD65C2C3A45A_9D1E0D6180B605C6_6038_UN,COC(=O)[C@H]2[C@@H]1C[C@@H]1[C@H](C2)NC(=O)C3=C(C(=C(C(=C3F)F)F)F)F
5DFC0E62D9851527_E54041A69C97F77F_6038_UN,CCN(CC)C(CNC(=O)[C@H]1O[C@H](CC1)CN2CCOCC2)CC(C)C
6233D7FD5AB1BAAA_D466713D7B1E8B32_6038_DP,N1CC[C@@H]([C@@H](F)C1)[N]4C=C(NC(C2(C)CC3CCC(C2)[S]3(=O)=O)=O)C=N4
7E59A8BA9254EB85_F2B7CE74D78880AA_6039_UN,CC(C)[C@@H]1CCCC[C@H]1OCC(=O)N(C2CCCCC2)C3CCCCC3
A0D14AA7327BFB0A_EE50962A8AE186CC_6038_DP,OC(=O)CN(CC1CC1)C3CC(NC(CC2=NC(=N[N]2C)C(C)C)=O)C3
A1C885508C588FCE_842A1DE5EF591D6B_7019_UN,C(C(=O)N(C1CCCCC1)C2CCCCC2)=CC4CCOC3(CCC3)C4
A7538A2FBC8D450F_AEC83C65E840904E_6038_UN,CCC2=NN=C(NC(=O)C(C)C(C)NC(=O)C[N]1C=CC(=N1)[N](=O)=O)S2
B13B987153166D43_75D2906CDAFAD48E_6041_UN,O=[N](=O)C1=NC=C(C=C1)NC(C(N2CCCC(C)C2)=O)C3=C[N](N=C3)C
B55916999D3B4090_7B8F93625377D5BF_6038_UN,N(C[C@H]1O[C@H](CC1)C2=NC(=N[NH]2)C3CC3)C(C(N(CC)CC)C(C)C)=O
B906E21781CF3516_399C27E6DDF030CE_6031_DP,N1CC2(CC1C(=O)OCCOCCNCCN(CC)CC)CCCCC2
CB24ABE549B389AE_4DEEB9686A532CD3_6038_UN,CC(C)C(CNC(=O)CC1CC2(CO1)CCOCC2)N(CC=C)CC=C
CC14021CBBFE3243_9E4DEA728B4504D4_6038_UN,CCN(CC)CCCC(C)NC(=O)C1CCC(CC1)OCC2CCCO2
CE34168892534D42_1BFB4C573CABB4E0_6038_UN,CC(C)C(CCNC(C(C)N1CC(OCC1)C2=NC(=N[NH]2)C)=O)N(C)C
E9C1B25DAA47687C_2CCD0F631EDFA871_6038_UN,CCN(CC)C(CNC(=O)C1(CCOCC1)C2CCOCC2)CC(C)C
EF37BA9994CCB103_E313BF5697320620_6038_UN,CC2=C(C)CC(C(CNC(=O)C1=C(C(=C(C(=N1)Cl)Cl)Cl)Cl)C2)[S](=O)(=O)O
F89A8D5CBBFC4EC7_1B6387640977A5DA_6038_UN,CC1(SCCC(C1)NC(C2=CSC(=N2)C3=C(C=C(C)C=C3)C)=O)C
069CD61EE5C6FC9C_237D9A07BD89DB4E_6038_UN,O(C1CC2CCC(C1)[S]2(=O)=O)C(C3=CC(=C(C(C)(C)C)S3)[S](=O)(=O)Cl)=O
0A943C4EEBA0A01F_E7511B97053FE2B4_6026_UN,CC1=NC(=C(S1)C2=CC=CC=C2)[S](=O)(=O)N3C(C)(CC(C3)[S](=O)(=O)C)C
0ACCED787236E7CE_08A3F7E9839FAB76_6038_UN,N(C1=CN=C(C=C1)[S](=O)(=O)F)C(C2=CC(=C(C(C)(C)C)S2)[S](=O)(=O)Cl)=O
13974E13A616A2AF_48BCDC8436F03835_6038_UN,N(C1=CN=C(C=C1)[S](=O)(=O)F)C(C2=C([S](C)(=O)=O)C=C(S2)[S](=O)(=O)Cl)=O
2D3595828D67FDC2_9CCFFAFF13E6237C_6026_UN,FC(F)(F)C1=NC(=CS1)[S](=O)(=O)N([S](C)(=O)=O)C2=CC=C(C=C2)B(O)O
2E1A671A038B8A13_E5EB508BAF07D507_6039_UN,CC2(OCC(C1=C(C(=C(C)C(=C1C)C)C)C)=O)CCCC(C2)C(F)(F)F
2FB1541661611181_2586328712D9B4C6_6038_UN,CCOC(=O)C1=CN=[S](=O)(C)C=C1OC(C2=C(C=CC(=C2)B(O)O)F)=O
320DAD8ED01CB873_DBDC7890AD0A060D_6029_UN,Cl[S](=O)(=O)C1=C3C(=C[N]1[S](C2=CC(=C(B(O)O)S2)I)(=O)=O)[S](CC3)(=O)=O
3395429C85EDD709_D999EF240712FE0A_6038_UN,CC1[S](CCC(C1)NC(CSC2=NC(=C(C(C)=O)C=C2C#N)C)=O)(=O)=O
38C604B11938EC3A_ED73B707999D8979_6026_UN,[S](=O)(=O)(C1=CC=C(C=C1)C2(CC2)C#N)N[S](=O)(=O)C3CC[S](=O)(=O)CC3
3D8BA4D5487C8F47_6362B16A08E6480D_6038_UN,O(C1CC2CCC(C1)[S]2(=O)=O)C(C3=C([S](C)(=O)=O)C=C(S3)[S](=O)(=O)Cl)=O
5A53F3F2E0B5635D_9A475AEA73254C2F_6039_UN,O(C1=C(C=CC(=C1Cl)Br)[N](=O)=O)CC(C2=C(C)[N](C(=C2)C)C3=CC=C(C=C3)[S](=O)(=O)N)=O
5BDA94E4B58672CC_53E6D8F661188C71_6038_UN,COCCOCCOCCOCCCNC([C@]1(C)C[C@H](C1)C#N)=O
6648BA83A9D5753B_ADFF4F67BF627662_6041_UN,CC1=NN=C(C=C1)NCCCCCCCCCCCCCCCCCC
74E46B9E91B6EF3F_D0BD0617D4A1DFB8_6035_UN,NC2CC(OC1=C(C=C(OC)C=C1C(C)(C)C)C(C)(C)C)(C2)C(F)(F)F
8B986F32AD9408FD_B14BF9B5E96321CF_6029_UN,C[N]1C=NC(=C1Cl)[S](=O)(=O)N[S](C2=C(C(=C(OC)C=C2)B(O)O)F)(=O)=O
8F126FE363DD5F8B_A410BBF0625CEE14_6038_UN,CCOC(=O)C1(CCOCC1)C(C)NC(C(CCCC(C)C)=O)=O
927331C476A27723_9E4EE99BCDB49B40_6029_UN,CC1=N[N](C(=C1C#N)O)[S](C3=C[N]2C(=C(Cl)N=C2C=C3)[S](=O)(=O)Cl)(=O)=O
A27305422E4B28BB_959DAE93595E8755_6029_UN,CC1=C(CCC(=O)O)C(=N[S](=O)(=O)N1[S](C2=C(C)SC(=C2)B(O)O)(=O)=O)C
A6239F3690DEFEB3_1D5868FDD6216D8F_6038_DP,OC(=O)C2C[C@@H](NC(C1(CC1C)C#N)=O)[C@H](C2)[N]3C=C(N=N3)C(C)(C)C
A8094B1E36CFF04A_EB73225C23677E04_6041_UN,C[Si](C)(C)C1=C(C=CC=N1)NC2=C(C(OC)=O)C=CC(=C2)[S](=O)(=O)C
AD989BF80770C49F_649658C9D85AFD45_6029_UN,CN(CC1=NC(=NC=C1)N(C)C)[S](C2=C(N=C([S](C)(=O)=O)N=C2)Cl)(=O)=O
BC5D056357177CC6_A7EABFD89E5A88C5_6038_UN,CC1=C(C)CC(C(CNC(CCN(CC(C(C)C)C)C)=O)C1)[S](=O)(=O)O
E4C201D1FCD49878_0A9DBD56AD1A4E3C_6026_UN,O=[N](=O)C1=C(SC(=C1)[S](=O)(=O)N([S](C)(=O)=O)C2=CC=C(C=C2)B(O)O)Cl
E6799476BB66EF97_3C01CB1D98CD04EC_6038_UN,O(C1CCC2CCCC1C2=O)C(C3=C([S](C)(=O)=O)C=C(S3)[S](=O)(=O)Cl)=O
E802A80FF97B5E50_978FDD7EFFDC2661_6029_UN,N([S](=O)(=O)C1CC2CCC1CC2)[S](C3=NC(=C(C=C3)[S](=O)(=O)Cl)F)(=O)=O
ED15FB576B561496_EC7696005EE732DE_6029_UN,CN(CC23CC1CC(CC(C1)C2)C3)[S](C4=NC(=C(C)S4)[S](=O)(=O)Cl)(=O)=O
F3E651D79C1ACAEA_DC1F48EC41619812_7022_UN,C1(=C(C(=C(C=C1)Cl)Cl)F)OC2=C(C=C([S](C)(=O)=O)C=C2[N](=O)=O)[N](=O)=O
F7CA8AC531C78E16_411F7A3C3A29B0BD_6038_UN,CCOC(=O)C(C)(CNC([C@H]1CC[C@H]1C(OCC)=O)=O)CC(C)C
20D42C74C8B2247F_3B65FF9217317C1A_6038_UN,CC(OC(C1=C(C(=C(C)[NH]1)C(OCCOC)=O)C)=O)CC2=CSC(=N2)C
2BA9D2B3C43909E4_F48E22ECDAEB2323_6039_UN,CC(=O)N1C[C@H](OCC(N(CCC(C)C)CCC(C)C)=O)C[C@@H]1C(=O)O
38A3AB7CB808D3B4_39CD46F08894C6EA_6038_UN,CC1(SCCC(C1)NC(C2=CC(=C([S](C)(=O)=O)C=C2)[N](=O)=O)=O)C
63572FA32FABB439_7CA7FF349212BE11_6038_UN,CC2=C(C)CC(C(CNC([C@@H]1C[C@H](CC[C@H]1C(C)C)C)=O)C2)[S](=O)(=O)O
73EDBCFB243FC804_E5E646AE5FEED074_6038_UN,COCCOCCOCCOCCCOC(=O)COCC1=CN=CC=C1
9A0A05735E9B4D4F_65EA381B4FAD8DE4_6038_UN,O(CCOCCOCCOCC#C)C(CCCO[Si](C(C)(C)C)(C)C)=O
AE1E1CC4D3772B4A_C989C5C03B298947_6039_UN,CCCCCCCCCCCCCCCOCCO[S](C(F)(F)F)(=O)=O
B142215627718D21_97CD9B7E5D8070C1_6038_UN,COCCOCCOCCOCCCOC(CCCOCCOCC)=O
C24E9078806ABA57_B6B146727FD37D0A_6038_UN,O(CCOCCOCCOCC#C)C(CCCOCCOCCOC)=O
C790F2AE13DE1C65_7FA93DEEC1B7379D_6039_UN,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1COCC(N(CC)CC(=O)NC(C)(C)C)=O
CFA44E78793C8500_41C3C4D01F7A4DBA_6029_UN,N(CC1=CC(=CC=C1)C(F)(F)F)[S](C2=CC=C([S](CCCC(OC)=O)(=O)=O)C=C2)(=O)=O
D88F5F0CEA138A83_0552707BBECE90DF_6038_UN,C[C@H]2CC[C@@](C)(COC(CCC1=C([N](CC(C)C)N=C1C)C)=O)C2(C)C
DE2C267EB7E5CCE9_F4741FB484158F5B_6038_UN,N(C1CCOC12CCOC2)C(C3=CC(=C(B(O)O)C=C3)[N](=O)=O)=O
E7DBA38B8C47254A_7D933FD378EC3347_6039_DP,NCCOCCOCCOCCOCCOCCO[Si](C(C)(C)C)(C)C
EB0B5D52E8AA28ED_77EC71F6213EFA13_6039_UN,CCCCCCCCCCCCCCCOCCCCCC(OCC)=O
EDF50F3BC70B9AE8_1F448041B9B3E308_6038_UN,COCC(C)(CNC(CN(C(OCC)=O)C)=O)N1CCN(CC1)C(C)C
FB93C03079A7C41A_BB43CB851A508B6B_6038_UN,CC(CNC(COC1=C(C=C([S](N)(=O)=O)C=C1)F)=O)OC2=CC(=CC=C2)C
FD83B80AF67EDC60_8CEE63280DAE8EE4_6038_UN,CC(NC(C1CSCN1C(C2=C(C(=NN(C)C2=O)C)C)=O)=O)C(C)(C)C
04B5A4822FA1E0C7_4CBAC4659C1B9ECE_6038_UN,C[C@H](NC(=O)C1CCN(C(C1)C2CCCO2)C(=O)OCC4C3=C(C=CC=C3)C5=C4C=CC=C5)C6C7=C(CCC6)C=CC=C7
09D38FD0C11757A9_4CFD05F90DFEA7C4_6038_UN,CC(C)CC(NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OCC=C
0EAF0B5F98D193F6_12AF6AB379A4EF79_6038_UN,CC(C)OC(=O)CC(NC(C(CC(C)C)N1CCCCC1=O)=O)C(C)C
1408FC516CE6C2AA_77024E33E5970ADF_6038_DP,CC(C)C(N3CCC(NC(=O)C(C1CC1)N2CCOCC2)C3=O)C(=O)O
2DD6DDC35401544C_7951D278642CCEF2_7019_UN,C(CC1CCC1)=C[C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O)O
2EA2CB1E6BDAFCB5_1E8F1187F90C551C_6031_UN,CC(C)CC(NC(=O)NC1CC1)C(=O)OCC2CCC(OC(C)C)CC2
3600F714F6C2D3FD_BCE0F5DF7F0C3C17_6038_UN,CCCOC(=O)C(OC(C2CN(C1CCCC(C)C1C)C(C2)=O)=O)C=C
380F55029EF265AF_DC84E25D4C967196_6038_UN,CC(C)C[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C
3E19BFDF281C722C_82583C259EA4A16F_6038_UN,CC2CCC(CCNC(C1=C(NC(C(C)C)=O)SC(=C1C)C)=O)O2
4E1B517BF5AFB3F8_1AFB415E8F9E12F4_6038_DP,CC(OC(C3CC1(NCCN2CCCC12)C3)=O)C(=O)C4(C)CCCCC4
50DA168426FEACE6_10008218B10291D9_6038_UN,CC(C)C1CCC(C)CC1OC(=O)COC(C(C)N2C(C)CCC2C)=O
51301AE390AE7622_FF7770D83C43B5F5_6031_UN,CC(C)C1CCC(C)CC1OCC(=O)OCC(COC(C)=O)OC(=O)C
57A878FB59C1C2CC_1E7ED0938EF02CF7_6038_UN,CC(C)CC(C)CC(C)OC(C(C)N1CC(OCC1)C2=NC(=N[NH]2)C)=O
5E6F704EE4B22FF1_31157E59AC6498B7_6038_UN,CC(C)C(NC(=O)C2=N[N]1CCCCC(C1=C2)=O)C(=O)N3CCOCC3
62451DB08B3D8653_5524A73056584AD5_6038_DP,CC(C)C(N2CCC(NC(=O)C=CC(=O)N1CCOCC1)C2=O)C(=O)O
6A3F31473CCC04DD_29B7CF4B79A17EC4_6031_DP,CC(C)C1CCC(C)CC1OCC(=O)OCC2CCCN2C(C)C(=O)O
6DCB84B71C30BEDA_D946D88845DD11DB_6031_DP,CC(C)C(N1CC(OC(C1)C)C)C(=O)OCC2CCCN2C(C)C(=O)O
77F1501DE2E392AA_F12949B76F719672_6038_UN,CC(C)CC(CNC(C(C(COC)C)C)=O)CC(=O)OCCOC(C)C
7E74CB266BB67B2C_BEE1DD242689A438_6038_UN,CC(C)CC1COCCC1OC(C2=C(NC(C(C)C)=O)SC(=C2C)C)=O
8F12899C89E6F24C_C8B4559701899981_6029_UN,CC(C)C1=C(C=CC=C1)N(C2=CC=C(C=C2)C(=O)O)[S](C3=C(C=C(C(C)C)C=C3C(C)C)C(C)C)(=O)=O
A1D525A73D38A496_F06FAEE8DADEB6F1_6038_UN,COC(=O)[C@H]2[C@@H]1C[C@@H]1[C@H](C2)NC(C3=C(NC(C)=O)SC(=C3C)C)=O
AA0C82BCD2E755D7_D48AD2CB61BC4A54_6038_UN,CC(C)OC(=O)CC(NC(=O)[C@@H]1CCCC[C@@H]1N2CCCC2=O)C(C)C
BE5C118EDF01F245_7D5B69D42891AE0B_6038_DP,CC(C)C(N3CCC(NC(=O)C1(CCCO1)C2CCCO2)C3=O)C(=O)O
D349DFF56C4CEDEA_F6468C270D7C4C79_6038_UN,CC(C)OC(=O)C(C)CNC(C1=C(SC(=C1C)C)NC(=O)C(C)(C)C)=O
D5BD1C505BD21DFF_0F86671B003FDAEA_6031_UN,CC(C)C(N1CC(OC(C1)C)C)C(=O)OCC(COC(C)=O)OC(=O)C
D6E0F149671658A0_8DF6E8F57ADD44D9_6038_UN,CC(C)OC(=O)[C@@H](NC(C1=C(NC(C(C)C)=O)SC(=C1C)C)=O)C(C)C
E20B86C57D9A0088_67BCE3A2B21C1A08_6031_UN,CC(C)C(C)NC(C)C(=O)OCC1CCN(C(C(CC(C)C)N)=O)CC1
E58629517B05FFEE_C56E63E9D646C411_6038_UN,COC(=O)C2CCC(OC(C1=C(SC(=C1C)C)NC(=O)C(C)(C)C)=O)C2
E89068E51BA82A3A_EF18731822D836FE_6038_UN,CC(C)CCC(NC(C1=C(NC(C(C)C)=O)SC(=C1C)C)=O)C(C)(C)C
EA3F1B39EA30827C_98C28CA34A3ECC69_6038_UN,COCCOCCOCCOCCCNC(C[S](NCC)(=O)=O)=O
F80509271BF7E978_71458EDE409359FD_6038_UN,CC(C)CC(C)CC(C)OC(C1=C[N](C(C)C)N=C1C2CCOCC2)=O
FDF15591B7E1AED2_D2E94CCDFD517C20_6038_UN,CC(C)C1CCC(C)CC1OC(=O)COC(C(OCC(C)C)C(C)C)=O
043F26152C0F5DF2_2717BBF0859C0FB2_6038_UN,N(CCC2=NC1=C(CCC1)S2)C(C(C)C3=CC(=CC=C3)[N](=O)=O)=O
1C66295D255A9B65_CCAD71448750A3FD_2201_UN,C12=NC6=C5C(=C1C4(OC3=C2N=CC=C3)CCNCC4)C=CNC5=NC=N6
1F285B6037A2E54B_4B7A1DA60ABE18E4_6038_UN,CC(=O)N2CC(CNC(C1=CC(=C(C(C)(C)C)C=C1)[N](=O)=O)=O)C2
2038F07FF08CD406_E497CFAFED67B46E_6038_UN,CC(C)C(NC(=O)C1=C[N](C=N1)C2CCOCC2)C3=NN=C4CCC[N]34
40B5F6E377B78F42_AE93A085F61B8A55_6038_UN,CC(C)N1CC2CCCC(C1)C2OC(=O)C3(CCOCC3)[N]4C=NN=N4
46002313DC4AB106_36E66E4B75F2A580_6029_UN,CC2=N[N](CCN[S](C1=CC=C(C(C(OCC)=O)=O)S1)(=O)=O)C(=C2C)C
6A811EBDC21E168C_C2A91308F6A7DCF9_6038_UN,CC1=C(C(NC(=N1)N2CC(CC2)NC(C3=C([N](C(C)C)N=N3)C)=O)=O)C
82C78C66258E2E78_9AF481B998301F25_6038_UN,CC(C)C(NC(=O)C1=CC=N[N]1C2CCOCC2)C3=NN=C4CCC[N]34
86756B739EFFDE72_17E3DCF9011CFACF_6038_UN,CC1=N[N](C)C(=C1NC(=O)C2=C[N](N=N2)C3COCC3=O)[N]4C=NC=N4
8840B6E48F7169FD_5124393C4D36DE08_6038_UN,CC(=O)C1=N[N](C=C1OC(C3=C2CCCC(C)[N]2N=C3C)=O)C(C)(C)C
8917A70155F3210E_CB36FED7DA35D1D3_6041_UN,OC(=O)C1=C(C=C(C=C1F)N[C@@H](CC(C)C)C(=O)N2CC(CC2)N(C)C)F
953E74253BBA2EB8_3B833EF2D3934F25_6038_UN,O(CC1=CSC(=N1)C2OCCO2)C(=O)C3=NC=CN4CC[S](=O)(=O)N=C34
977F568DDDF4F968_C3A7EDC27187AFDD_6041_UN,C1(=CSC=N1)NCC2(N(C)C)CC2
9AB2C6E1A15F7B04_2B645A2FA2147EDB_6031_UN,O(C(=O)CN2C(=O)NC1(CCCCC1)C2=O)CC3=N[N](C(=C3)C)C(F)F
9C48244C4D3AE3F9_859B4ADAC1FAF71E_6038_UN,CC(C)C3=NN=C4CCC(NC(=O)C1=C[N](N=N1)C2CCOCC2)C[N]34
B2E3F022F7C40AA0_678242A6658393B7_6038_UN,CC3COC(COC(C1=C(C)N=C(S1)C2=C(C)C(=NN(C)C2=O)C)=O)C3
B552988199F808D2_9D69928AC5BE9155_6038_UN,CC(C)OC(=O)N1CCC(CC1)NC(CC2=C([N](C(C)C)N=C2C)C)=O
D33EFD8A7B189875_D702216C3873F0CE_6038_UN,CC(C)C2=N[N]1CC(CCC1=N2)NC(=O)C3(CCOCC3)[N]4C=NN=N4
D576F754D6DB4DA2_6EA1EB274B405540_6038_UN,O([C@H]1CCCC2=C1N=CC=C2)C(C3=CC(=NC(=C3C#N)SC)C4CC4)=O
DC36AD029495754A_C584AD6CD1360E68_7019_DP,NCCC=C[C@@H]([C@H]([C@@H]([C@@H](CO)O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)O)O
EDB1C52505D397FE_ECBAF282FEB00756_6038_UN,O(C1CCN(CC1)C(=O)OCC=C)C(C2=C([N](C(C(C)C)C)N=C2)C)=O
055CEE4D6EC117EF_E499D294FACF7214_6031_UN,C[N]1N=NC2=C1N=CC(=C2)C(=O)OCC3=C(N=C(SC)N=C3Cl)Cl
05D98A3F93644CB4_9213F692ABF7033E_7005_UN,[NH]2C1=CC=CC(=C1N=C2C3CC4OC3C(C4O)O)C#N
0AB85ACCB7259496_8C80287BDBE74595_6031_UN,O(C(=O)C2CCOC1(CCOCC1)C2)CCCCCCCCCC3CC3
36B3B02B1E7118B5_B17FFE8A2DF9D812_6041_DP,N3CC[C@@H]4CN(CC1=NN=C(C=C1)NCC2=NN=C([N]2CC)S)CC[C@H]34
7297114D11C3CFDC_5A04F5CAD8480F15_6041_UN,C2(=N[N]1C(=NN=C1C=C2)C3=CN=CC=C3)NC45CC(OC4)[C@@H]([C@@H](C5)O)O
7C5CCA365093D1A2_720580BCC3338223_6038_UN,CC1=C(C=CC=C1)OC(CC3=C([N]2N=C(SC)N=C2N=C3C)C)=O
7E9AAEF1F84EFDAD_A6E0C6DAD25D8E1C_6028_UN,N([S](=O)(=O)C1=NC=C(C=C1)F)[S](C2=N[N]3C(=N2)N=C(C)C(=C3C)C)(=O)=O
9544A975085C2AF3_A22919D595335B7F_6031_UN,O(C(=O)CC1CC2(CO1)CCOCC2)CCCCCCCCCC3CC3
A3AE85489993733C_9C32F83037751A19_6038_UN,COC1=CC(=C(C=C1)COC(C2=C(C)N=C(S2)[S](=O)(=O)C)=O)OC
A488732D440C5BFC_B39DB0FA2F4C2661_6041_UN,C2(=NC1=NC=N[N]1C(=C2)C3=CC=CC=C3)NC56CN4CN(CN(C4)C5)C6
A937610DD8B697ED_DC4F319696ADEB49_6031_UN,O(C(=O)C1=CC2=C(N=C1)C=CC=N2)CC4=NC3=C(N=C(N)N=C3N)N=C4
